date,target_actual,ID,jobs,sector_information_technology,sector_engineering_technology,sector_management_staff,sector_trade_service,sector_industry_craft,sector_sales_communication,sector_teaching,sector_office_finance,sector_social_health,sector_other,population,high_edu_share,labour_force_share,urban_share,country,GT_DK_0,GT_DK_1,GT_DK_2,GT_DK_3,GT_DK_4,GT_DK_5,GT_DK_6,GT_DK_7,GT_DK_8,GT_DK_9,GT_DK_10,GT_DK_11,GT_DK_12,GT_DK_13,GT_DK_14,GT_DK_15,GT_DK_16,GT_DK_17,GT_DK_18,GT_DK_19,GT_DK_20,GT_DK_21
2013-04-01,7.95,Capital,2.369540873460246,0.177491601343785,0.18544232922732362,0.27166853303471444,0.26763717805151177,0.15352743561030235,0.2078387458006719,0.271444568868981,0.3960806270996641,0.32541993281075027,0.46808510638297873,1732068,20.7525339651792,49.75329721465901,97.4653841856715,DK,84.73,70.45,68.73,84.03,60.98,80.42,80.88,57.29,27.88,65.65,64.9,89.8,48.11,46.97,60.38,20.18,72.65,70.61,36.55,79.51,64.98,45.37
2013-07-01,8.1,Capital,2.009823399558499,0.16490066225165562,0.1782560706401766,0.25231788079470197,0.22362030905077263,0.1206401766004415,0.18730684326710817,0.22991169977924944,0.34415011037527593,0.2684326710816777,0.3658940397350994,1735521,21.391962413592232,49.897521839263256,97.52698647965963,DK,74.05,74.49,78.76,86.46,70.83,85.83,63.24,63.54,25.96,67.01,74.69,75.51,44.81,77.65,52.83,13.6,75.34,63.08,31.51,77.08,59.93,53.3
2013-10-01,7.72,Capital,2.1974835886214446,0.17417943107221007,0.19354485776805253,0.2791028446389497,0.19584245076586432,0.10547045951859955,0.1985776805251641,0.2592997811816192,0.399671772428884,0.3228665207877462,0.44223194748358857,1736889,21.375113781018825,49.60866583874963,97.52978557489212,DK,94.66,75.71,75.68,77.43,61.74,64.17,72.06,58.33,24.04,53.74,64.49,72.24,48.58,81.06,60.38,16.23,44.84,57.35,31.51,71.88,55.6,73.57
2014-01-01,8.25,Capital,2.780595369349504,0.24156560088202864,0.2486218302094818,0.35126791620727676,0.25369349503858873,0.14343991179713342,0.2834619625137817,0.24630650496141124,0.5323042998897464,0.44024255788313116,0.47805953693495035,1747596,21.244154827545948,49.983138551473,97.52240364448512,DK,95.8,88.66,85.71,81.6,74.24,85.42,77.94,69.79,26.92,60.2,75.51,90.61,57.55,100.0,69.43,18.42,50.67,70.25,34.03,83.68,73.29,53.74
2014-04-01,7.56,Capital,2.684057971014493,0.2164994425863991,0.23612040133779263,0.3278706800445931,0.268561872909699,0.1379041248606466,0.26399108138238575,0.29944258639910815,0.4726867335562988,0.3690078037904125,0.48684503901895204,1749405,21.222186972141962,50.40458670233594,97.54373512282312,DK,79.39,71.66,76.06,72.92,68.18,82.5,78.68,60.07,23.08,52.04,68.16,86.53,41.98,86.36,59.62,15.79,62.78,65.59,33.61,79.86,59.21,52.42
2014-07-01,8.12,Capital,2.6552026286966046,0.26199342825848854,0.2646221248630887,0.34271631982475353,0.24633077765607883,0.1472070098576123,0.28335158817086525,0.3049288061336254,0.4677984665936473,0.3106243154435926,0.4307776560788609,1753976,21.96409757032023,50.09932804097661,97.54599456617302,DK,70.61,73.68,83.01,73.61,80.3,80.0,61.03,63.54,19.23,56.46,77.96,88.98,58.96,82.95,68.68,14.04,76.23,61.29,33.19,77.08,62.09,54.19
2014-10-01,6.84,Capital,2.787179487179487,0.277991452991453,0.24006410256410254,0.3861111111111111,0.20844017094017092,0.12286324786324786,0.29594017094017094,0.32574786324786326,0.5032051282051282,0.4132478632478632,0.48344017094017094,1756068,21.937931788518444,50.08984617907735,97.53982073891794,DK,73.28,70.45,78.38,64.93,71.97,72.92,72.79,60.07,19.23,48.64,62.04,86.53,49.53,86.36,62.64,16.67,55.61,61.65,36.13,72.57,55.6,66.08
2015-01-01,7.02,Capital,3.065668449197861,0.32181818181818184,0.2805347593582888,0.40160427807486626,0.25080213903743315,0.15561497326203208,0.3341176470588235,0.2802139037433155,0.594331550802139,0.4776470588235294,0.499572192513369,1766677,21.806193209058584,49.12826396675793,97.53186325423971,DK,78.63,83.4,83.78,67.36,75.38,88.75,69.12,63.54,17.31,52.38,73.47,87.35,56.6,81.44,56.98,17.54,56.95,67.38,38.66,83.68,57.04,57.71
2015-04-01,7.02,Capital,2.785212765957447,0.2673404255319149,0.24095744680851067,0.3567021276595745,0.2645744680851064,0.17148936170212767,0.28914893617021276,0.3204255319148936,0.5109574468085106,0.37627659574468086,0.4617021276595744,1768125,21.788335100742312,50.328932060798856,97.56098760200766,DK,86.64,72.87,76.06,63.19,68.94,81.67,65.44,54.86,13.46,44.56,60.82,91.02,49.53,75.76,56.23,15.35,59.64,60.93,33.61,77.43,53.07,53.74
2015-07-01,7.15,Capital,2.572553191489362,0.2468085106382979,0.23372340425531915,0.33042553191489366,0.27680851063829787,0.16648936170212764,0.2520212765957447,0.29925531914893616,0.46787234042553194,0.35840425531914893,0.3822340425531915,1772912,22.648275830949306,49.84607696264676,97.55341300370016,DK,70.23,79.35,87.64,61.46,79.92,88.75,47.06,56.94,15.38,50.68,69.39,82.45,47.64,69.32,50.57,14.04,53.36,57.35,32.77,77.43,52.71,45.37
2015-10-01,6.57,Capital,2.7373532550693707,0.28046958377801495,0.2591248665955176,0.3826040554962647,0.23009605122732124,0.16371398078975455,0.2737459978655283,0.3152614727854856,0.5169690501600854,0.40074706510138736,0.41462113127001066,1775479,22.615530794788327,50.01567351683686,97.54646210466305,DK,76.72,74.49,82.24,60.42,78.41,75.42,58.82,56.25,13.46,45.24,66.53,92.65,52.83,60.23,52.45,15.35,39.91,58.42,35.29,71.88,47.29,55.95
2016-01-01,6.84,Capital,2.7909957627118644,0.30201271186440676,0.25677966101694916,0.3844279661016949,0.28167372881355934,0.18029661016949153,0.2990466101694915,0.26302966101694913,0.552542372881356,0.4341101694915255,0.38209745762711866,1786469,22.476404572371525,49.8733037069213,97.55776120898408,DK,77.48,90.69,88.8,57.64,83.33,95.42,79.41,50.69,11.54,35.03,70.2,86.53,45.75,59.09,56.6,15.35,42.15,56.27,30.25,70.83,44.77,60.35
2016-04-01,5.86,Capital,3.023316062176166,0.2838341968911917,0.2454922279792746,0.43357512953367877,0.3259067357512953,0.1983419689119171,0.2849740932642487,0.40818652849740933,0.5573056994818653,0.41606217616580304,0.4596891191709845,1789174,22.442423151688992,50.81534831156723,97.56217163615091,DK,68.7,74.49,81.08,62.15,75.0,85.83,69.12,46.18,11.54,30.27,66.53,76.73,41.98,62.5,38.87,15.35,49.78,50.9,29.41,70.14,40.79,59.91
2016-07-01,6.09,Capital,2.7469135802469133,0.279320987654321,0.2280864197530864,0.37818930041152266,0.3260288065843621,0.20504115226337447,0.2690329218106996,0.3008230452674897,0.5364197530864198,0.34732510288065843,0.4065843621399177,1793489,23.51957553126894,50.28931484943593,97.59762017821664,DK,66.41,72.87,86.1,60.07,85.61,94.58,55.15,47.57,10.58,30.61,70.61,78.78,36.79,58.71,46.04,12.72,45.74,44.09,28.57,67.36,36.82,53.3
2016-10-01,6.56,Capital,2.4967471143756557,0.2705141657922351,0.19916054564533053,0.36096537250786986,0.2523609653725079,0.16747114375655825,0.2668415529905561,0.28467995802728224,0.4981112277019937,0.37114375655823717,0.37974816369359915,1795211,23.497015114100794,50.146910864516755,97.60626721980837,DK,69.47,75.3,83.4,54.51,81.06,70.83,64.71,42.36,10.58,28.23,63.67,72.24,43.4,51.14,41.89,13.16,46.64,49.46,29.41,65.97,38.63,64.32
2017-01-01,7.01,Capital,2.7273958333333335,0.3020833333333333,0.23614583333333333,0.37104166666666666,0.2963541666666667,0.18166666666666667,0.2939583333333334,0.2583333333333333,0.5654166666666667,0.42291666666666666,0.44625000000000004,1806249,23.353424693937548,49.543028120707596,97.59837654098939,DK,63.36,87.85,93.82,59.72,90.15,85.83,69.85,47.92,8.65,31.63,71.84,93.88,51.89,55.3,49.43,17.11,42.6,59.5,33.61,71.18,44.4,58.15
2017-04-01,5.47,Capital,2.667628865979381,0.27391752577319584,0.22814432989690722,0.3579381443298969,0.29154639175257735,0.17855670103092786,0.2670103092783505,0.3047422680412371,0.5319587628865979,0.38123711340206184,0.4502061855670103,1807404,23.338500966026412,50.635406361831684,97.60715504563095,DK,53.44,67.21,81.85,53.12,77.27,78.33,71.32,42.01,7.69,30.61,68.98,86.53,42.45,50.38,42.26,15.79,40.81,58.78,31.09,71.88,40.07,57.27
2017-07-01,6.78,Capital,2.7484004127966974,0.28586171310629516,0.23178534571723425,0.36625386996904025,0.3061919504643963,0.17822497420020642,0.28813209494324044,0.2953560371517028,0.5230134158926728,0.4146542827657379,0.46904024767801855,1811809,24.223303891304216,50.80636479893853,97.59380288795631,DK,53.44,74.9,85.71,56.94,82.95,70.83,46.32,45.14,9.62,32.65,77.14,78.37,39.15,51.52,51.7,14.47,58.3,53.41,31.09,68.06,38.27,43.17
2017-10-01,6.02,Capital,3.1298047276464542,0.3372045220966084,0.25354573484069887,0.45015416238437816,0.27451181911613565,0.18335046248715314,0.3092497430626927,0.34655704008221994,0.605344295991778,0.5212744090441932,0.5300102774922919,1812168,24.218505127559915,51.09822654411732,97.58966878594951,DK,45.42,82.59,81.08,53.82,78.41,74.58,64.71,42.01,7.69,30.27,66.53,78.37,36.32,42.05,41.89,15.35,55.16,52.33,35.29,66.32,36.1,52.86
2018-01-01,6.34,Capital,3.3181535269709546,0.3788381742738589,0.26856846473029045,0.466701244813278,0.3392116182572614,0.19906639004149376,0.33734439834024893,0.3050829875518672,0.6808091286307054,0.5364107883817427,0.5734439834024896,1821577,24.093409172381953,50.966827095423355,97.60191903753308,DK,58.02,86.23,89.19,59.38,87.12,80.83,67.65,46.53,7.69,31.97,84.9,96.73,47.64,52.27,56.23,27.19,60.09,60.22,50.42,82.64,46.93,48.02
2018-04-01,5.5,Capital,3.561351636747624,0.347624076029567,0.2614572333685322,0.4307286166842661,0.39809926082365366,0.22006335797254487,0.3491024287222809,0.3702217529039071,0.6632523759239705,0.4978880675818374,0.7115100316789863,1822659,24.0791064044344,50.8685124315629,97.60272856400637,DK,46.95,80.16,77.99,51.74,81.06,67.92,57.35,40.62,5.77,27.21,64.49,82.04,33.02,48.48,44.15,19.3,43.95,49.82,37.39,73.96,37.91,57.71
2018-07-01,5.09,Capital,3.130082987551867,0.35000000000000003,0.24336099585062243,0.3967842323651452,0.3258298755186722,0.19408713692946059,0.3232365145228216,0.2988589211618258,0.5995850622406639,0.44999999999999996,0.5997925311203319,1826010,24.70933894118871,51.69842552888538,97.621975959566,DK,47.33,85.43,83.78,53.47,85.23,82.92,50.74,40.28,5.77,25.85,64.08,78.78,32.55,52.65,43.77,14.47,46.64,47.31,29.83,63.19,31.05,47.58
2018-10-01,5.48,Capital,3.3836967808930427,0.37663551401869155,0.26573208722741437,0.45462097611630325,0.29574247144340604,0.17372793354101768,0.3502596053997923,0.34247144340602287,0.6632398753894081,0.47144340602284524,0.6544132917964695,1825952,24.7101238148648,51.17590002365888,97.6090639923278,DK,53.05,68.83,84.17,45.83,86.36,84.58,57.35,37.85,6.73,24.83,61.22,89.8,42.92,53.03,45.28,13.6,36.32,49.1,32.77,60.76,37.91,96.48
2019-01-01,5.5,Capital,3.2311983471074384,0.37066115702479335,0.24297520661157027,0.41683884297520657,0.33130165289256197,0.18822314049586777,0.33708677685950417,0.3148760330578512,0.6476239669421487,0.5105371900826446,0.584297520661157,1835537,24.58108989358428,51.489019289722854,97.6099248960508,DK,51.91,72.87,93.82,55.9,98.48,78.33,50.0,44.44,7.69,29.59,81.63,94.69,43.4,64.02,47.17,17.54,69.96,62.01,36.13,73.61,38.27,89.43
2019-04-01,4.78,Capital,3.2594398340248967,0.32593360995850623,0.24149377593360993,0.39782157676348545,0.3746887966804979,0.21597510373443984,0.30082987551867224,0.37354771784232366,0.6003112033195022,0.4641078838174274,0.6407676348547717,1835562,24.580755103886442,51.63527246696107,97.62065423208077,DK,50.0,69.23,77.61,51.74,81.06,67.08,49.26,37.15,6.73,26.53,64.49,83.67,34.91,42.8,38.11,15.79,42.15,52.69,32.77,65.97,33.57,69.6
2019-07-01,5.31,Capital,2.600508130081301,0.29288617886178864,0.20619918699186993,0.321239837398374,0.2786585365853658,0.18302845528455283,0.24817073170731707,0.28770325203252034,0.4925813008130081,0.38150406504065043,0.4332317073170732,1839658,25.145760788146486,50.5849168704183,97.59720904995486,DK,47.71,68.42,94.59,53.47,86.36,70.83,36.03,42.71,5.77,27.21,65.31,79.18,35.38,42.8,36.23,14.04,39.91,54.48,33.19,68.06,35.02,53.3
2008-01-01,3.1,Central Denmark,,,,,,,,,,,,1227428,13.310108617369002,53.264835086049864,83.37406446651045,DK,11.07,71.26,84.56,56.25,42.8,64.58,52.21,61.11,87.5,50.0,60.0,56.73,25.0,17.8,53.21,27.63,15.7,44.09,46.22,84.38,16.25,26.43
2008-04-01,3.5,Central Denmark,3.065170278637771,0.12693498452012383,0.22105263157894736,0.2645510835913313,0.5334365325077399,0.5030959752321982,0.21981424148606812,0.33328173374613,0.45959752321981423,0.41904024767801856,0.3215170278637771,1237041,13.206676254061104,51.93147518958548,83.38196671065239,DK,16.41,56.68,86.49,51.39,29.92,77.08,43.38,62.5,93.27,45.92,46.94,40.41,21.7,23.48,53.96,92.98,32.29,43.37,96.22,81.25,18.05,28.19
2008-07-01,3.99,Central Denmark,2.247184170471842,0.10228310502283106,0.18203957382039573,0.20821917808219176,0.4048706240487063,0.3350076103500761,0.16879756468797566,0.25464231354642314,0.33607305936073056,0.29802130898021306,0.22572298325722984,1238683,13.572883457672384,51.450254827102654,83.64165940277535,DK,16.03,63.56,94.21,60.42,47.73,81.25,27.94,66.67,86.54,50.68,44.9,40.41,25.0,15.53,47.17,19.3,32.74,32.97,26.05,77.43,28.52,47.14
2008-10-01,3.78,Central Denmark,1.6729689807976365,0.0791728212703102,0.12895125553914327,0.16499261447562777,0.2881831610044313,0.18197932053175775,0.1223042836041359,0.24017725258493353,0.24032496307237813,0.2821270310192024,0.14387001477104874,1240576,13.552172539207591,49.9436930909513,83.60474926165686,DK,17.56,54.66,86.87,61.46,36.36,65.0,66.18,69.79,83.65,51.7,53.88,56.73,24.06,13.26,67.55,15.79,32.74,47.31,26.47,73.96,26.71,33.04
2009-01-01,5.53,Central Denmark,1.4234011627906975,0.05319767441860465,0.07790697674418605,0.12906976744186047,0.26497093023255813,0.1055232558139535,0.09796511627906976,0.2059593023255814,0.19549418604651161,0.3159883720930233,0.1376453488372093,1245355,13.500166619156785,50.452666910238456,83.59891795486367,DK,30.92,74.09,93.82,71.18,50.0,77.5,77.21,91.32,82.69,80.95,64.49,72.65,54.72,21.21,67.55,17.98,30.94,50.18,31.93,87.5,45.49,61.23
2009-04-01,6.67,Central Denmark,1.4112107623318386,0.03766816143497758,0.06935724962630792,0.13019431988041855,0.271898355754858,0.10822122571001495,0.09955156950672646,0.24947683109118085,0.16756352765321375,0.2713004484304933,0.16801195814648728,1247732,13.474448038521093,49.818771979880296,83.64493621043947,DK,24.43,69.64,81.08,68.4,37.88,64.17,58.82,91.67,74.04,83.67,53.06,55.92,25.47,17.42,46.42,14.04,25.11,43.37,27.31,76.04,36.1,37.44
2009-07-01,6.62,Central Denmark,1.1595555555555555,0.03614814814814815,0.05940740740740741,0.11703703703703705,0.23807407407407405,0.09274074074074073,0.09762962962962962,0.18266666666666667,0.14222222222222222,0.22177777777777777,0.11496296296296296,1249162,13.851526063072686,49.86142710072833,83.8729202240544,DK,23.66,79.76,82.24,67.71,43.56,79.17,49.26,94.44,75.0,91.5,71.84,62.04,50.47,26.89,46.79,14.47,33.63,44.09,27.31,75.35,32.49,20.7
2009-10-01,6.59,Central Denmark,1.2204411764705883,0.049705882352941176,0.08588235294117648,0.1376470588235294,0.20705882352941174,0.08338235294117646,0.11294117647058823,0.17338235294117646,0.16058823529411764,0.2352941176470588,0.12044117647058825,1249892,13.843436072876694,50.08732754509989,83.90991940295649,DK,25.57,72.06,74.13,69.1,40.15,61.25,39.71,82.99,71.15,85.71,76.33,60.41,40.57,22.73,51.32,12.28,29.6,40.14,23.53,71.88,42.24,34.8
2010-01-01,8.02,Central Denmark,1.414071856287425,0.056287425149700594,0.11047904191616767,0.17410179640718562,0.24880239520958083,0.0938622754491018,0.12380239520958085,0.18532934131736525,0.1937125748502994,0.25553892215568863,0.17050898203592815,1253479,13.803821204822734,49.33091260404044,83.8725306692603,DK,35.5,89.88,78.38,85.42,40.53,65.0,47.79,86.81,70.19,100.0,91.02,74.29,66.98,39.39,51.7,13.6,39.01,45.88,24.79,83.68,41.88,46.26
2010-04-01,7.69,Central Denmark,1.4348396501457725,0.05670553935860058,0.12755102040816327,0.16676384839650144,0.2571428571428571,0.13046647230320702,0.12798833819241984,0.17798833819241983,0.21034985422740526,0.17434402332361518,0.19285714285714287,1253998,13.798108130953956,49.11914692048951,83.92104597659939,DK,32.06,87.04,70.27,70.83,37.5,80.83,63.97,77.43,66.35,90.48,77.96,100.0,55.66,28.03,37.36,15.35,35.87,46.59,24.79,87.15,32.85,40.09
2010-07-01,8.04,Central Denmark,1.424132730015083,0.06953242835595777,0.16184012066365006,0.1698340874811463,0.2392156862745098,0.13182503770739065,0.12760180995475115,0.1407239819004525,0.1975867269984917,0.18401206636500755,0.1990950226244344,1255106,14.191948727836534,48.94156509490036,84.12475887906443,DK,32.44,76.11,79.15,83.68,42.05,62.5,38.97,80.21,66.35,94.9,84.9,80.41,45.75,32.2,38.49,11.84,64.57,30.47,22.27,77.43,42.24,56.39
2010-10-01,7.13,Central Denmark,1.240340030911901,0.0642967542503864,0.14574961360123648,0.15316846986089644,0.19041731066460588,0.11901081916537866,0.1544049459041731,0.10123647604327667,0.1831530139103555,0.153323029366306,0.1689335394126739,1255876,14.183247390665956,49.29320569865178,84.17215748929827,DK,30.15,66.4,70.66,77.08,41.67,57.08,70.59,76.39,55.77,73.81,62.45,60.82,24.06,28.03,49.81,12.28,43.95,46.24,27.31,79.17,39.71,46.7
2011-01-01,7.86,Central Denmark,1.421553090332805,0.07797147385103011,0.15752773375594295,0.17321711568938195,0.24976228209191761,0.1537242472266244,0.17606973058637085,0.09461172741679874,0.20491283676703645,0.1446909667194929,0.22393026941362917,1259970,14.137161995920534,49.17786296499123,84.13331419218929,DK,36.26,78.14,82.63,78.12,45.45,72.92,62.5,94.1,56.73,85.71,77.96,80.41,69.81,29.55,60.75,17.54,27.8,55.56,35.29,81.94,52.71,59.91
2011-04-01,6.68,Central Denmark,1.4842767295597483,0.0729559748427673,0.17232704402515722,0.1811320754716981,0.23679245283018865,0.19669811320754715,0.1628930817610063,0.13018867924528302,0.20267295597484278,0.15345911949685537,0.21163522012578617,1260993,14.125693005433021,48.12292138021385,84.17615119071759,DK,32.44,61.54,76.06,70.83,39.02,76.67,58.09,86.11,57.69,73.47,77.14,61.63,50.47,21.97,62.26,10.53,58.3,57.35,32.35,79.86,47.65,44.93
2011-07-01,7.17,Central Denmark,1.4190993788819877,0.07981366459627329,0.16770186335403728,0.17453416149068324,0.22267080745341614,0.184472049689441,0.15279503105590062,0.11677018633540373,0.1885093167701863,0.1777950310559006,0.172360248447205,1262115,14.5554882082853,47.99620557556166,84.27021155167141,DK,35.5,79.76,75.68,67.01,45.08,67.08,55.15,69.1,55.77,75.85,70.61,61.63,42.45,16.29,49.43,13.6,43.5,50.9,30.67,70.83,47.65,42.29
2011-10-01,7.3,Central Denmark,1.4135514018691588,0.09236760124610592,0.15389408099688473,0.16557632398753894,0.1912772585669782,0.14766355140186915,0.15373831775700933,0.11775700934579439,0.18582554517133956,0.20342679127725855,0.21993769470404984,1262704,14.54869866572055,48.04942409305744,84.23667987171633,DK,44.27,71.26,65.25,62.15,40.15,71.25,50.0,81.25,49.04,76.19,72.24,82.86,65.09,23.48,64.53,12.28,17.49,70.61,33.19,71.88,61.01,44.05
2012-01-01,7.52,Central Denmark,1.7085714285714286,0.09682539682539683,0.15761904761904763,0.18619047619047618,0.25396825396825395,0.18317460317460318,0.1765079365079365,0.13412698412698412,0.22555555555555554,0.2477777777777778,0.2923809523809524,1265601,14.515396242575662,48.230196562739756,84.23827730230133,DK,51.53,74.49,72.2,70.49,43.18,64.58,73.53,93.4,49.04,83.67,88.16,76.73,68.4,30.68,100.0,17.54,54.26,100.0,43.7,92.01,92.06,38.77
2012-04-01,7.34,Central Denmark,1.6192000000000002,0.08608,0.13088,0.18032,0.27376,0.18496,0.16144,0.17056000000000002,0.19791999999999998,0.21167999999999998,0.24736,1266682,14.503008647790052,47.697549187562466,84.2846749560602,DK,32.06,65.59,66.02,59.72,35.98,62.08,63.24,77.08,49.04,66.67,79.18,74.69,47.64,37.88,80.75,18.42,45.29,72.76,41.18,88.19,88.45,44.05
2012-07-01,7.99,Central Denmark,1.3609375,0.0690625,0.119375,0.15625,0.2196875,0.15875,0.1328125,0.13640625,0.16875,0.1884375,0.21406250000000002,1267828,14.872837640437028,47.63591827913566,84.44055058616595,DK,41.6,66.8,73.75,62.5,49.24,75.42,44.85,80.21,51.92,72.11,88.57,98.78,50.47,32.95,78.49,16.23,49.78,79.57,34.45,87.5,86.64,42.73
2012-10-01,6.75,Central Denmark,1.4421630094043887,0.07115987460815046,0.1457680250783699,0.1615987460815047,0.18495297805642633,0.15705329153605016,0.14890282131661442,0.15282131661442006,0.1852664576802508,0.21708463949843262,0.2360501567398119,1268406,14.866060236233508,47.946390982067264,84.4068246908283,DK,41.6,65.99,65.64,56.25,41.29,70.83,63.24,74.65,50.96,68.37,59.59,95.51,68.4,28.79,69.06,12.28,41.26,55.2,30.25,68.06,63.18,50.66
2013-01-01,8.14,Central Denmark,1.5981161695447408,0.08885400313971743,0.14411302982731555,0.17001569858712715,0.23124018838304555,0.1620094191522763,0.16467817896389325,0.15086342229199373,0.2317111459968603,0.2601255886970173,0.24379905808477237,1271223,14.833117399543589,47.83582424169482,84.40519115227879,DK,62.98,76.11,72.2,64.24,47.35,72.08,61.76,77.78,49.04,73.81,70.61,88.98,69.34,19.32,64.15,18.42,22.42,72.76,32.77,76.04,73.65,51.54
2013-04-01,7.33,Central Denmark,1.7619718309859156,0.09561815336463224,0.14538341158059467,0.18294209702660408,0.23411580594679188,0.19640062597809077,0.1708920187793427,0.21095461658841938,0.23395931142410017,0.23865414710485133,0.3189358372456964,1272510,14.818115378268148,47.90545850327306,84.46329962917571,DK,50.0,58.7,69.5,67.01,50.0,72.5,51.47,72.57,25.0,64.63,64.08,93.88,55.19,14.77,54.34,16.23,46.64,70.97,34.87,71.53,59.93,48.9
2013-07-01,7.04,Central Denmark,1.4000000000000001,0.07051482059282371,0.1170046801872075,0.15413416536661467,0.18549141965678628,0.17160686427457097,0.14695787831513263,0.14570982839313573,0.19157566302652107,0.2062402496099844,0.21981279251170044,1272929,15.172645135745986,47.30774457962698,84.69481839486316,DK,44.66,59.92,72.2,62.5,60.61,72.5,30.15,74.65,22.12,59.18,68.57,75.92,49.53,35.61,42.26,13.16,56.05,57.71,29.41,67.01,51.26,50.22
2013-10-01,5.65,Central Denmark,1.5762128325508606,0.09123630672926447,0.11737089201877934,0.18826291079812205,0.17214397496087636,0.15758998435054772,0.17746478873239435,0.1702660406885759,0.23145539906103285,0.26572769953051645,0.25978090766823164,1273814,15.162103729429884,47.335479120185525,84.73333612690436,DK,56.49,59.11,66.41,56.25,46.21,65.42,47.06,74.65,21.15,54.08,55.92,69.39,51.89,31.06,54.34,12.72,30.04,54.12,35.71,66.67,61.01,77.53
2014-01-01,6.92,Central Denmark,1.9398387096774192,0.10725806451612903,0.16903225806451613,0.21548387096774194,0.24983870967741936,0.21806451612903224,0.21403225806451615,0.1479032258064516,0.2769354838709678,0.3532258064516129,0.2887096774193548,1276604,15.128967166012327,47.12963612835304,84.69576657313169,DK,49.62,59.51,80.31,61.11,60.61,88.75,64.71,89.24,24.04,65.31,51.02,85.31,61.32,32.2,64.15,12.72,39.01,84.59,39.08,80.9,77.98,56.83
2014-04-01,5.89,Central Denmark,1.9288244766505636,0.1035426731078905,0.15845410628019324,0.22286634460547505,0.24750402576489533,0.20161030595813204,0.1885668276972625,0.24476650563607086,0.2542673107890499,0.2859903381642512,0.29822866344605475,1277538,15.117906473232107,47.12044808060504,84.75220362081468,DK,41.98,54.66,76.06,52.43,59.47,75.0,27.21,75.35,20.19,56.8,49.39,71.02,41.04,24.62,60.38,13.6,33.18,61.29,36.55,80.9,63.54,48.02
2014-07-01,6.11,Central Denmark,1.743471337579618,0.08598726114649682,0.14745222929936305,0.19410828025477705,0.23710191082802548,0.21289808917197453,0.18455414012738855,0.21687898089171975,0.2178343949044586,0.26528662420382165,0.24028662420382169,1278840,15.56230646523412,47.583114384911326,84.91492136711373,DK,35.11,62.75,84.17,50.69,73.11,78.75,41.18,78.12,17.31,57.48,56.73,77.14,35.85,32.2,67.17,12.28,52.47,56.99,31.51,80.56,65.34,35.68
2014-10-01,6.9,Central Denmark,1.7943573667711599,0.10532915360501567,0.1525078369905956,0.2181818181818182,0.1959247648902821,0.17539184952978057,0.1981191222570533,0.2175548589341693,0.25141065830721004,0.30987460815047024,0.2658307210031348,1279467,15.554680191048305,47.3982525536024,84.93613139255757,DK,41.22,63.56,79.15,43.4,59.85,80.0,56.62,75.35,20.19,51.02,56.73,68.98,50.47,35.23,55.47,11.4,34.98,57.35,35.29,71.53,45.13,71.81
2015-01-01,6.75,Central Denmark,2.1117174959871585,0.12118780096308188,0.17174959871589085,0.24943820224719102,0.280577849117175,0.23467094703049757,0.22407704654895666,0.18780096308186195,0.2882825040128411,0.378330658105939,0.33723916532905296,1282250,15.52092025736011,47.041401442776355,84.91259713003727,DK,43.89,72.47,84.17,53.47,66.29,84.17,71.32,78.47,17.31,56.8,56.73,68.98,66.51,27.27,66.79,15.79,44.84,69.18,34.03,81.6,61.37,61.67
2015-04-01,5.5,Central Denmark,1.9909967845659164,0.10964630225080386,0.14951768488745978,0.2302250803858521,0.2717041800643087,0.24951768488745982,0.195016077170418,0.257556270096463,0.2709003215434084,0.2694533762057878,0.3234726688102894,1282750,15.514870395634382,47.93081738452544,84.93960779799208,DK,51.53,66.4,83.4,35.76,67.05,70.42,46.32,74.65,13.46,50.34,57.14,91.43,43.4,33.33,51.32,12.72,40.36,53.05,33.19,65.97,50.18,61.67
2015-07-01,6.07,Central Denmark,1.8278301886792452,0.10550314465408805,0.15660377358490565,0.21808176100628932,0.24764150943396226,0.23254716981132073,0.1740566037735849,0.2380503144654088,0.2569182389937107,0.22499999999999998,0.2781446540880503,1284877,16.00332171873261,47.11196246800278,85.0049953963247,DK,33.21,71.66,89.19,45.83,62.88,83.75,38.97,72.22,12.5,50.68,61.22,73.06,48.58,20.83,60.0,11.84,43.05,46.95,32.77,71.53,47.65,46.26
2015-10-01,5.24,Central Denmark,1.9539657853810264,0.12192846034214619,0.1598755832037325,0.23919129082426127,0.24650077760497666,0.20699844479004667,0.19611197511664075,0.22239502332814928,0.2782270606531882,0.32317262830482113,0.3118195956454122,1286679,15.980908991286867,47.023845885415106,84.99397254666034,DK,38.55,55.87,82.24,38.19,57.95,74.17,44.85,64.93,10.58,46.26,65.31,80.82,51.89,21.97,49.81,11.84,28.25,51.25,33.61,67.01,44.77,52.42
2016-01-01,6.12,Central Denmark,2.186031746031746,0.13730158730158729,0.18222222222222223,0.2653968253968254,0.3080952380952381,0.267936507936508,0.22714285714285715,0.1826984126984127,0.3190476190476191,0.35904761904761906,0.34079365079365076,1291643,15.919491686170248,46.93267102442393,85.03721244485216,DK,50.76,65.59,89.19,40.28,64.02,86.25,66.91,59.72,9.62,35.37,56.73,88.57,40.57,16.29,44.53,14.04,38.12,62.01,28.99,63.89,44.77,72.25
