date,jobs,ID,sector_information_technology,sector_engineering_technology,sector_management_staff,sector_trade_service,sector_industry_craft,sector_sales_communication,sector_teaching,sector_office_finance,sector_social_health,sector_other
2019-09-01,1.0027439024390243,Capital,0.1121951219512195,0.07327235772357724,0.12886178861788616,0.10548780487804879,0.05721544715447154,0.10528455284552844,0.11341463414634145,0.18414634146341463,0.14552845528455285,0.18597560975609756
2019-09-01,0.5844611528822055,Zealand,0.024812030075187966,0.0380952380952381,0.05964912280701755,0.07794486215538847,0.0786967418546366,0.043358395989974936,0.07418546365914787,0.06365914786967419,0.15639097744360902,0.08947368421052632
2019-09-01,0.7020958083832335,Central Denmark,0.05149700598802395,0.05239520958083832,0.08233532934131736,0.0937125748502994,0.10329341317365269,0.0657185628742515,0.0687125748502994,0.1059880239520958,0.10104790419161677,0.12140718562874253
2019-09-01,0.6708620689655173,Southern Denmark,0.03827586206896552,0.06258620689655173,0.0793103448275862,0.09172413793103448,0.1,0.0653448275862069,0.060689655172413794,0.09810344827586207,0.105,0.11
2019-09-01,0.6024137931034482,North Denmark,0.038620689655172416,0.04275862068965518,0.06103448275862069,0.08068965517241379,0.10241379310344828,0.058965517241379314,0.06344827586206896,0.07206896551724137,0.09517241379310344,0.09793103448275861
